Germany,Zur kleinen Markthalle,+49 30 6142356,"Legiendamm 32, 10969 Berlin, Germany, Kreuzberg",German,71,4.5,zur-kleinen-markthalle.de,https://www.yelp.com/biz/zur-kleinen-markthalle-berlin?osq=Restaurants
Germany,UMAMI X-Berg,+49 30 68325085,"Bergmannstr. 97, 10961 Berlin, Germany, Bergmannkiez, Kreuzberg",Pan Asian,56,4.0,umami-restaurant.de,https://www.yelp.com/biz/umami-x-berg-berlin?osq=Restaurants
Germany,Mishba,+49 30 22667543,"Friedrichstr. 98, 10117 Berlin, Germany, Mitte",Fast Food,26,4.5,,https://www.yelp.com/biz/mishba-berlin?osq=Restaurants
Germany,Westberlin,+49 30 25922745,"Friedrichstr. 215, 10969 Berlin, Germany, Kreuzberg",Cafes,88,4.0,westberlin-bar-shop.de,https://www.yelp.com/biz/westberlin-berlin?osq=Restaurants
Germany,Monsieur Vuong,+49 30 99296924,"Alte Schönhauser Str. 46, 10119 Berlin, Germany, Mitte",Vietnamese,608,4.0,monsieurvuong.de,https://www.yelp.com/biz/monsieur-vuong-berlin?osq=Restaurants
Germany,Chipps,+49 30 36444588,"Jägerstr. 35, 10117 Berlin, Germany, Mitte",International Breakfast & Brunch,196,4.0,chipps.eu,https://www.yelp.com/biz/chipps-berlin?osq=Restaurants
Germany,1900 Café,+49 30 88715871,"Knesebeckstr. 76, 10623 Berlin, Germany, Charlottenburg",Cafes,177,4.5,,https://www.yelp.com/biz/1900-caf%C3%A9-berlin?osq=Restaurants
Germany,Jolly,+49 30 20059500,"Kupfergraben 4/4A, 10117 Berlin, Germany, Mitte",Pan Asian Chinese,71,4.5,restaurant-jolly.de,https://www.yelp.com/biz/jolly-berlin?osq=Restaurants
Germany,Cocoro,+49 30 81494329,"Mehringdamm 64, 10961 Berlin, Germany, Kreuzberg",Japanese,71,4.0,cocoro.de,https://www.yelp.com/biz/cocoro-berlin-2?osq=Restaurants
Germany,Al-Andalos,+49 174 2621415,"Sonnenallee 40, 12045 Berlin, Germany, Neukölln",Food Stands Lebanese,96,4.5,,https://www.yelp.com/biz/al-andalos-berlin?osq=Restaurants
Germany,AmmAmma,+49 30 74073516,"Urbanstr. 28 a, 10967 Berlin, Germany, Kreuzberg",Indian,130,4.5,ammamma.de,https://www.yelp.com/biz/ammamma-berlin?osq=Restaurants
Germany,Ali Baba,+49 176 96330413,"Krossener Str. 17, 10245 Berlin, Germany, Friedrichshain",Lebanese,102,4.5,,https://www.yelp.com/biz/ali-baba-berlin-3?osq=Restaurants
Germany,Rausch Schokoladenhaus,+49 30 757880,"Charlottenstr. 60, 10117 Berlin, Germany, Mitte",Chocolatiers & Shops Cafes,298,4.5,rausch.de,https://www.yelp.com/biz/rausch-schokoladenhaus-berlin-2?osq=Restaurants
Germany,Café Mori,+49 30 66300330,"Wiener Str. 13, 10999 Berlin, Germany, Kreuzberg",Brazilian Cafes,27,5.0,cafemori.de,https://www.yelp.com/biz/caf%C3%A9-mori-berlin-3?osq=Restaurants
Germany,Madang,+49 30 48827992,"Gneisenaustr. 8, 10961 Berlin, Germany, Bergmannkiez, Kreuzberg",Korean,132,4.0,,https://www.yelp.com/biz/madang-berlin?osq=Restaurants
Germany,Marjellchen,+49 30 8832676,"Mommsenstr. 9, 10629 Berlin, Germany, Charlottenburg",Eastern German,79,4.5,marjellchen-berlin.de,https://www.yelp.com/biz/marjellchen-berlin?osq=Restaurants
Germany,Der Thüringer,+49 30 20058880,"Mohrenstr. 64, 10117 Berlin, Germany, Mitte",German,13,4.5,restaurantderthueringer.de,https://www.yelp.com/biz/der-th%C3%BCringer-berlin?osq=Restaurants
Germany,La Pausa,+49 30 24083108,"Torstr. 125, 10119 Berlin, Germany, Mitte",Italian,126,4.0,lapausa.de,https://www.yelp.com/biz/la-pausa-berlin?osq=Restaurants
Germany,Steakhouse Asador,+49 30 25931818,"Wilhelmstr. 22, 10963 Berlin, Germany, Kreuzberg",Steakhouses,212,4.5,restaurant-asador.de,https://www.yelp.com/biz/steakhouse-asador-berlin-3?osq=Restaurants
Germany,Meyan,+49 30 75442540,"Goltzstr. 36, 10781 Berlin, Germany, Schöneberg",Turkish Mediterranean Breakfast & Brunch,30,4.5,meyan-berlin.de,https://www.yelp.com/biz/meyan-berlin-5?osq=Restaurants
Germany,Zur Haxe,+49 30 4216312,"Erich-Weinert-Str. 128, 10409 Berlin, Germany, Prenzlauer Berg",German,80,4.5,zurhaxe.de,https://www.yelp.com/biz/zur-haxe-berlin-2?osq=Restaurants
Germany,Steel Vintage Bikes Café,+49 30 20623877,"Wilhelmstr. 91, 10117 Berlin, Germany, Mitte",Cafes Bikes Breakfast & Brunch,26,4.5,steel-vintage.com/cafe,https://www.yelp.com/biz/steel-vintage-bikes-caf%C3%A9-berlin-3?osq=Restaurants
Germany,WaWa,+49 30 65774230,"Grunewaldstr. 10, 10823 Berlin, Germany, Schöneberg",Korean,76,4.5,wawaberlin.com,https://www.yelp.com/biz/wawa-berlin-2?osq=Restaurants
Germany,Rembrandt-Burger,+49 30 89997296,"Richard-Sorge-Str. 21, 10249 Berlin, Germany, Friedrichshain",Burgers,186,4.5,rembrandt-burger.de,https://www.yelp.com/biz/rembrandt-burger-berlin?osq=Restaurants
Germany,Joseph-Roth-Diele,+49 30 26369884,"Potsdamer Str. 75, 10785 Berlin, Germany, Tiergarten",German,51,4.5,joseph-roth-diele.de,https://www.yelp.com/biz/joseph-roth-diele-berlin?osq=Restaurants
Germany,Boulevard Friedrichstrasse,+49 30 2833437,"Friedrichstr. 106 C, 10117 Berlin, Germany, Mitte",German Steakhouses,56,4.0,boulevard-friedrichstrasse.de,https://www.yelp.com/biz/boulevard-friedrichstrasse-berlin?osq=Restaurants
Germany,Schleusenkrug,+49 30 3139909,"Müller-Breslau-Str. 1, 10623 Berlin, Germany, Tiergarten",Dive Bars Beer Garden German,178,4.0,schleusenkrug.de,https://www.yelp.com/biz/schleusenkrug-berlin?osq=Restaurants
Germany,Mahlzeit Kreuzberg,+49 30 69597117,"Alexandrinenstr. 1 a, 10969 Berlin, Germany, Kreuzberg",German Cafes,7,4.5,,https://www.yelp.com/biz/mahlzeit-kreuzberg-berlin?osq=Restaurants
Germany,Schnitzelei Mitte,+49 30 32519422,"Chausseestr. 8, Hinterhof, 10115 Berlin, Germany, Mitte",Schnitzel,27,4.5,schnitzelei.de/mitte,https://www.yelp.com/biz/schnitzelei-mitte-berlin?osq=Restaurants
Germany,Zweistrom,+49 1573 1441613,"Kollwitzstr. 104, 10435 Berlin, Germany, Prenzlauer Berg",Arabian Lebanese,123,4.5,,https://www.yelp.com/biz/zweistrom-berlin?osq=Restaurants
Germany,Patta Finest Baked Potatoes,+49 176 20267192,"Krossener Str. 16, 10245 Berlin, Germany, Friedrichshain",Potatoes,54,4.5,,https://www.yelp.com/biz/patta-finest-baked-potatoes-berlin?osq=Restaurants
Germany,Max und Moritz,+49 30 69515911,"Oranienstr. 162, 10969 Berlin, Germany, Kreuzberg",German,141,4.0,maxundmoritzberlin.de,https://www.yelp.com/biz/max-und-moritz-berlin-8?osq=Restaurants
Germany,Pho Phan,+49 30 62900946,"Hermannstr. 152, 12051 Berlin, Germany, Neukölln",Vietnamese,71,4.5,,https://www.yelp.com/biz/pho-phan-berlin-3?osq=Restaurants
Germany,Takumi‘9 Sapporo,,"Chausseestr. 124, 10115 Berlin, Germany, Mitte",Ramen,29,4.5,takuminineberlin.de,https://www.yelp.com/biz/takumi9-sapporo-berlin?osq=Restaurants
Germany,Schlögl’s,+49 30 2411221,"Karl-Liebknecht-Str. 9, 10178 Berlin, Germany, Mitte",German Beer Garden,61,4.0,berliner-essen.de,https://www.yelp.com/biz/schl%C3%B6gls-berlin?osq=Restaurants
Germany,Stadtklause,+49 30 51056381,"Bernburger Str. 35, 10963 Berlin, Germany, Kreuzberg",German,136,4.5,stadtklause.de,https://www.yelp.com/biz/stadtklause-berlin?osq=Restaurants
Germany,Elefant,+49 30 23607346,"Fuggerstr. 18, 10777 Berlin, Germany, Schöneberg",German,120,4.5,elefantrestaurant.de,https://www.yelp.com/biz/elefant-berlin?osq=Restaurants
Germany,Scheers Schnitzel,+49 1578 8948011,"Warschauer Platz 18, 10245 Berlin, Germany, Friedrichshain",Schnitzel,145,4.5,scheers-schnitzel.de,https://www.yelp.com/biz/scheers-schnitzel-berlin?osq=Restaurants
Germany,Weingalerie und Café NÖ!,+49 30 2010871,"Glinkastr. 23, 10117 Berlin, Germany, Mitte",Wine Bars Mediterranean Flatbread,127,4.5,cafe-noe.de,https://www.yelp.com/biz/weingalerie-und-caf%C3%A9-n%C3%B6-berlin?osq=Restaurants
Germany,Schnitzelei,+49 30 34702777,"Röntgenstr. 7, 10587 Berlin, Germany, Charlottenburg",Schnitzel,277,4.0,schnitzelei.de/charlottenburg,https://www.yelp.com/biz/schnitzelei-berlin-3?osq=Restaurants
Germany,Bao,+49 30 83203483,"Hindenburgdamm 57a, 12203 Berlin, Germany, Steglitz",Vietnamese,161,4.5,bao-cooking.de,https://www.yelp.com/biz/bao-berlin?osq=Restaurants
Germany,Mustafas Gemüse Kebap,,"Mehringdamm 32, 10961 Berlin, Germany, Kreuzberg",Food Stands Kebab,911,4.0,mustafas.de,https://www.yelp.com/biz/mustafas-gem%C3%BCse-kebap-berlin-3?osq=Restaurants
Germany,Rotisserie Weingrün,+49 30 20621900,"Gertraudenstr. 10 - 12, 10178 Berlin, Germany, Mitte",Barbeque German,94,4.5,rotisserie-weingruen.de,https://www.yelp.com/biz/rotisserie-weingr%C3%BCn-berlin?osq=Restaurants
Germany,The Bird,+49 30 51053283,"Am Falkplatz 5, 10437 Berlin, Germany, Prenzlauer Berg",Burgers Steakhouses,654,4.0,thebirdinberlin.com,https://www.yelp.com/biz/the-bird-berlin?osq=Restaurants
Germany,Brauereigaststätte Leibhaftig,+49 30 54815039,"Metzer Str. 30, 10405 Berlin, Germany, Prenzlauer Berg",Breweries Gastropubs,67,5.0,leibhaftig.com,https://www.yelp.com/biz/brauereigastst%C3%A4tte-leibhaftig-berlin?osq=Restaurants
Germany,Das Meisterstück,+49 30 55872562,"Hausvogteiplatz 3 - 4, 10117 Berlin, Germany, Mitte",German,150,4.0,dasmeisterstueck.de,https://www.yelp.com/biz/das-meisterst%C3%BCck-berlin?osq=Restaurants
Germany,Gasthaus Krombach,+49 30 8818602,"Meinekestr. 4, 10719 Berlin, Germany, Charlottenburg",German,73,4.5,,https://www.yelp.com/biz/gasthaus-krombach-berlin?osq=Restaurants
Germany,Burgermeister,+49 30 23883840,"Oberbaumstr. 8, 10997 Berlin, Germany, Kreuzberg",Fast Food Burgers,683,4.5,burger-meister.de,https://www.yelp.com/biz/burgermeister-berlin?osq=Restaurants
Germany,Clärchens Ballhaus,+49 30 2829295,"Auguststr. 24, 10117 Berlin, Germany, Mitte",German Music Venues Beer Garden,206,4.0,ballhaus.de,https://www.yelp.com/biz/cl%C3%A4rchens-ballhaus-berlin-2?osq=Restaurants
Germany,Mabuhay,+49 30 2651867,"Köthener Str. 28, 10963 Berlin, Germany, Kreuzberg",Indonesian,95,4.5,,https://www.yelp.com/biz/mabuhay-berlin?osq=Restaurants
Germany,DaBangg,+49 30 95629407,"Hedwigstr. 18, 12159 Berlin, Germany, Schöneberg",Korean Tea Rooms,77,5.0,dabangg.de,https://www.yelp.com/biz/dabangg-berlin?osq=Restaurants
Germany,Steakhouse Asador,+49 30 25931818,"Wilhelmstr. 22, 10963 Berlin, Germany, Kreuzberg",Steakhouses,212,4.5,restaurant-asador.de,https://www.yelp.com/biz/steakhouse-asador-berlin-3?osq=Restaurants
Germany,Matreshka,+49 163 9870767,"Boxhagener Str. 60, 10245 Berlin, Germany, Friedrichshain",Russian Ukrainian,179,4.5,russischessen.de,https://www.yelp.com/biz/matreshka-berlin-2?osq=Restaurants
Germany,Cocolo Ramen,+49 30 98339073,"Gipsstr. 3, 10119 Berlin, Germany, Mitte",Ramen,275,4.0,kuchi.de,https://www.yelp.com/biz/cocolo-ramen-berlin?osq=Restaurants
Germany,Marjellchen,+49 30 8832676,"Mommsenstr. 9, 10629 Berlin, Germany, Charlottenburg",Eastern German,79,4.5,marjellchen-berlin.de,https://www.yelp.com/biz/marjellchen-berlin?osq=Restaurants
Germany,Zur kleinen Markthalle,+49 30 6142356,"Legiendamm 32, 10969 Berlin, Germany, Kreuzberg",German,71,4.5,zur-kleinen-markthalle.de,https://www.yelp.com/biz/zur-kleinen-markthalle-berlin?osq=Restaurants
Germany,Jolly,+49 30 20059500,"Kupfergraben 4/4A, 10117 Berlin, Germany, Mitte",Pan Asian Chinese,71,4.5,restaurant-jolly.de,https://www.yelp.com/biz/jolly-berlin?osq=Restaurants
Germany,Zur Haxe,+49 30 4216312,"Erich-Weinert-Str. 128, 10409 Berlin, Germany, Prenzlauer Berg",German,80,4.5,zurhaxe.de,https://www.yelp.com/biz/zur-haxe-berlin-2?osq=Restaurants
Germany,UMAMI X-Berg,+49 30 68325085,"Bergmannstr. 97, 10961 Berlin, Germany, Bergmannkiez, Kreuzberg",Pan Asian,56,4.0,umami-restaurant.de,https://www.yelp.com/biz/umami-x-berg-berlin?osq=Restaurants
Germany,Max und Moritz,+49 30 69515911,"Oranienstr. 162, 10969 Berlin, Germany, Kreuzberg",German,141,4.0,maxundmoritzberlin.de,https://www.yelp.com/biz/max-und-moritz-berlin-8?osq=Restaurants
Germany,Lorenz Adlon Esszimmer,+49 30 22611960,"Unter den Linden 77, 10117 Berlin, Germany, Mitte",Modern European,65,5.0,lorenzadlon-esszimmer.de,https://www.yelp.com/biz/lorenz-adlon-esszimmer-berlin?osq=Restaurants
Germany,Good Time,+49 30 20074870,"Hausvogteiplatz 11, 10117 Berlin, Germany, Mitte",Indonesian Thai,203,4.0,goodtime-berlin.de,https://www.yelp.com/biz/good-time-berlin-3?osq=Restaurants
Germany,Joseph-Roth-Diele,+49 30 26369884,"Potsdamer Str. 75, 10785 Berlin, Germany, Tiergarten",German,51,4.5,joseph-roth-diele.de,https://www.yelp.com/biz/joseph-roth-diele-berlin?osq=Restaurants
Germany,Yarok,+49 30 95628703,"Torstr. 195, 10115 Berlin, Germany, Mitte",Syrian,156,4.5,yarok-restaurant.de,https://www.yelp.com/biz/yarok-berlin?osq=Restaurants
Germany,AmmAmma,+49 30 74073516,"Urbanstr. 28 a, 10967 Berlin, Germany, Kreuzberg",Indian,130,4.5,ammamma.de,https://www.yelp.com/biz/ammamma-berlin?osq=Restaurants
Germany,Fes - Turkish BBQ,+49 30 23917778,"Hasenheide 58, 10967 Berlin, Germany, Kreuzberg",Turkish Barbeque,54,4.5,,https://www.yelp.com/biz/fes-turkish-bbq-berlin?osq=Restaurants
Germany,Maharadscha,+49 30 2138826,"Fuggerstr. 21, 10777 Berlin, Germany, Schöneberg",Indian,124,4.5,maharadscha2.de,https://www.yelp.com/biz/maharadscha-berlin-2?osq=Restaurants
Germany,BBI Berlinburger International,+49 160 4826505,"Pannierstr. 5, 12047 Berlin, Germany, Reuterkiez, Neukölln",Burgers,342,4.5,berlinburgerinternational.com,https://www.yelp.com/biz/bbi-berlinburger-international-berlin?osq=Restaurants
Germany,Madang,+49 30 48827992,"Gneisenaustr. 8, 10961 Berlin, Germany, Bergmannkiez, Kreuzberg",Korean,132,4.0,,https://www.yelp.com/biz/madang-berlin?osq=Restaurants
Germany,Boulevard Friedrichstrasse,+49 30 2833437,"Friedrichstr. 106 C, 10117 Berlin, Germany, Mitte",German Steakhouses,56,4.0,boulevard-friedrichstrasse.de,https://www.yelp.com/biz/boulevard-friedrichstrasse-berlin?osq=Restaurants
Germany,Asteria,+49 30 40053571,"Schönhauser Allee 143, 10435 Berlin, Germany, Prenzlauer Berg",Greek,115,4.5,restaurant-asteria.de,https://www.yelp.com/biz/asteria-berlin?osq=Restaurants
Germany,Restaurant Bastard,+49 30 54821866,"Reichenberger Str. 122, 10999 Berlin, Germany, Kreuzberg",International Breakfast & Brunch Cafes,153,4.5,bastard-berlin.de,https://www.yelp.com/biz/restaurant-bastard-berlin?osq=Restaurants
Germany,La Pausa,+49 30 24083108,"Torstr. 125, 10119 Berlin, Germany, Mitte",Italian,126,4.0,lapausa.de,https://www.yelp.com/biz/la-pausa-berlin?osq=Restaurants
Germany,Dasomi,+49 30 67960520,"Knobelsdorffstr. 27, 14059 Berlin, Germany, Charlottenburg",Korean,53,4.5,dasomi.de,https://www.yelp.com/biz/dasomi-berlin?osq=Restaurants
Germany,WaWa,+49 30 65774230,"Grunewaldstr. 10, 10823 Berlin, Germany, Schöneberg",Korean,76,4.5,wawaberlin.com,https://www.yelp.com/biz/wawa-berlin-2?osq=Restaurants
Germany,Ali Baba,+49 176 96330413,"Krossener Str. 17, 10245 Berlin, Germany, Friedrichshain",Lebanese,102,4.5,,https://www.yelp.com/biz/ali-baba-berlin-3?osq=Restaurants
Germany,Schlögl’s,+49 30 2411221,"Karl-Liebknecht-Str. 9, 10178 Berlin, Germany, Mitte",German Beer Garden,61,4.0,berliner-essen.de,https://www.yelp.com/biz/schl%C3%B6gls-berlin?osq=Restaurants
Germany,Schnitzelei Mitte,+49 30 32519422,"Chausseestr. 8, Hinterhof, 10115 Berlin, Germany, Mitte",Schnitzel,27,4.5,schnitzelei.de/mitte,https://www.yelp.com/biz/schnitzelei-mitte-berlin?osq=Restaurants
Germany,Mezem,+49 176 83220425,"Kantstr. 124, 10625 Berlin, Germany, Charlottenburg",Mediterranean,38,5.0,mezemcatering.de,https://www.yelp.com/biz/mezem-berlin?osq=Restaurants
Germany,Aigner Gendarmenmarkt,+49 30 203751850,"Französischestr. 25, 10117 Berlin, Germany, Mitte",German Austrian,116,4.0,aigner-gendarmenmarkt.de,https://www.yelp.com/biz/aigner-gendarmenmarkt-berlin-2?osq=Restaurants
Germany,Cocoro,+49 30 81494329,"Mehringdamm 64, 10961 Berlin, Germany, Kreuzberg",Japanese,71,4.0,cocoro.de,https://www.yelp.com/biz/cocoro-berlin-2?osq=Restaurants
Germany,Takumi‘9 Sapporo,,"Chausseestr. 124, 10115 Berlin, Germany, Mitte",Ramen,29,4.5,takuminineberlin.de,https://www.yelp.com/biz/takumi9-sapporo-berlin?osq=Restaurants
Germany,Monsieur Vuong,+49 30 99296924,"Alte Schönhauser Str. 46, 10119 Berlin, Germany, Mitte",Vietnamese,608,4.0,monsieurvuong.de,https://www.yelp.com/biz/monsieur-vuong-berlin?osq=Restaurants
Germany,Der Thüringer,+49 30 20058880,"Mohrenstr. 64, 10117 Berlin, Germany, Mitte",German,13,4.5,restaurantderthueringer.de,https://www.yelp.com/biz/der-th%C3%BCringer-berlin?osq=Restaurants
Germany,Schleusenkrug,+49 30 3139909,"Müller-Breslau-Str. 1, 10623 Berlin, Germany, Tiergarten",Dive Bars Beer Garden German,178,4.0,schleusenkrug.de,https://www.yelp.com/biz/schleusenkrug-berlin?osq=Restaurants
Germany,Mishba,+49 30 22667543,"Friedrichstr. 98, 10117 Berlin, Germany, Mitte",Fast Food,26,4.5,,https://www.yelp.com/biz/mishba-berlin?osq=Restaurants
Germany,Dolores,+49 30 28099597,"Rosa-Luxemburg-Str. 7, 10178 Berlin, Germany, Mitte",Mexican,507,4.0,dolores-berlin.de,https://www.yelp.com/biz/dolores-berlin?osq=Restaurants
Germany,Gasthaus Alt Wien,+49 30 70129610,"Hufelandstr. 22, 10407 Berlin, Germany, Prenzlauer Berg",Austrian,95,4.5,altwien-berlin.de,https://www.yelp.com/biz/gasthaus-alt-wien-berlin?osq=Restaurants
Germany,Dicke Wirtin,+49 30 3124952,"Carmerstr. 9, 10623 Berlin, Germany, Charlottenburg",Dive Bars Eastern German,141,4.0,dicke-wirtin.de,https://www.yelp.com/biz/dicke-wirtin-berlin?osq=Restaurants
Germany,Rembrandt-Burger,+49 30 89997296,"Richard-Sorge-Str. 21, 10249 Berlin, Germany, Friedrichshain",Burgers,186,4.5,rembrandt-burger.de,https://www.yelp.com/biz/rembrandt-burger-berlin?osq=Restaurants
Germany,El Borriquito,+49 30 3129929,"Wielandstr. 6, 10625 Berlin, Germany, Charlottenburg",Spanish,160,4.0,el-borriquito.de,https://www.yelp.com/biz/el-borriquito-berlin-3?osq=Restaurants
Germany,Thành Nho,+49 30 2153944,"Potsdamer Str. 133, 10783 Berlin, Germany, Schöneberg",Vietnamese,44,4.5,,https://www.yelp.com/biz/th%C3%A0nh-nho-berlin-2?osq=Restaurants
Germany,Tiergartenquelle,+49 30 3927615,"Bachstr. 6, Stadtbahnbogen 481 - 482, 10555 Berlin, Germany, Tiergarten",German Dive Bars,133,4.0,,https://www.yelp.com/biz/tiergartenquelle-berlin-2?osq=Restaurants
Germany,Glashaus,+49 30 2518491,"Lindenstr. 29, 10969 Berlin, Germany, Kreuzberg",Serbo Croatian,24,4.0,restaurant-glashaus.de,https://www.yelp.com/biz/glashaus-berlin-2?osq=Restaurants
Germany,Butterhandlung,+49 30 68915679,"Scharnweberstr. 54, 10247 Berlin, Germany, Friedrichshain",German Bars,35,4.5,butterhandlung.de,https://www.yelp.com/biz/butterhandlung-berlin?osq=Restaurants
Germany,Lecker Song,+49 30 26374447,"Schliemannstr. 19, 10437 Berlin, Germany, Prenzlauer Berg",Dim Sum,75,4.5,,https://www.yelp.com/biz/lecker-song-berlin?osq=Restaurants
Germany,Al-Andalos,+49 174 2621415,"Sonnenallee 40, 12045 Berlin, Germany, Neukölln",Food Stands Lebanese,96,4.5,,https://www.yelp.com/biz/al-andalos-berlin?osq=Restaurants
Germany,Salt n Bone,+49 30 91448885,"Schliemannstr. 31, 10437 Berlin, Germany, Prenzlauer Berg",Cocktail Bars Fast Food,38,4.5,saltnbone.de,https://www.yelp.com/biz/salt-n-bone-berlin-2?osq=Restaurants
Germany,Asado Steakhaus,+49 30 4138313,"Scharnweberstr. 67, 13405 Berlin, Germany, Reinickendorf",Argentine Steakhouses,89,4.5,asado-steakhaus.de/index.php?…,https://www.yelp.com/biz/asado-steakhaus-berlin-2?osq=Restaurants
