Dresden,Turtle Bay,+49 351 48618827,"Kleine Brüdergasse 5, 01067 Dresden, Germany",Cocktail Bars Caribbean,18,4.0,turtlebay-restaurants.de,https://www.yelp.com/biz/turtle-bay-dresden?osq=Restaurants
Dresden,Kastenmeiers,+49 351 48484801,"Tzschirnerplatz 3 - 5, 01067 Dresden, Germany",Seafood German,31,4.5,kastenmeiers.de,https://www.yelp.com/biz/kastenmeiers-dresden-3?osq=Restaurants
Dresden,Waldschlösschen Rank & Büttig,+49 351 4989803,"Münzgasse 10, 01067 Dresden, Germany",Restaurants,,5.0,weihnachtsmarkt-dresden.de,https://www.yelp.com/biz/waldschl%C3%B6sschen-rank-und-b%C3%BCttig-dresden?osq=Restaurants
Dresden,Restaurant Canaletto,+49 351 8051658,"Grosse Meissner Str. 15, 01097 Dresden, Germany",Mediterranean International,11,4.5,westinbellevuedresden.com/de/…,https://www.yelp.com/biz/restaurant-canaletto-dresden?osq=Restaurants
Dresden,Café Schinkelwache,+49 351 4903909,"Theaterplatz 2, 01067 Dresden, Germany",Coffee & Tea Eastern German,21,4.0,schinkelwache-dresden.de,https://www.yelp.com/biz/caf%C3%A9-schinkelwache-dresden-4?osq=Restaurants
Dresden,Jaipur,+49 351 4568946,"Louisenstr. 59, 01099 Dresden, Germany",Indian,49,4.0,jaipur-dresden.de,https://www.yelp.com/biz/jaipur-dresden-neustadt?osq=Restaurants
Dresden,Cafe Neustadt,+49 351 8996649,"Bautzner Str. 63, 01099 Dresden, Germany",Cafes Breakfast & Brunch German,24,4.5,cafe-neustadt.com,https://www.yelp.com/biz/cafe-neustadt-dresden-3?osq=Restaurants
Dresden,VEN,+49 5179 5150,"Rampische Str. 9, 01067 Dresden, Germany",German,11,4.5,ven-dresden.de,https://www.yelp.com/biz/ven-dresden?osq=Restaurants
Dresden,Dodo,+49 351 89579797,"Rudolf-Renner-Str. 16, 01157 Dresden, Germany",Sushi Bars Wok Pan Asian,7,4.5,,https://www.yelp.com/biz/dodo-dresden?osq=Restaurants
Dresden,Mi.Ka.Do,+49 351 5634688,"Alaunstr. 60, 01099 Dresden, Germany",Sushi Bars Vietnamese,66,4.0,mikado-dresden.de,https://www.yelp.com/biz/mi-ka-do-dresden?osq=Restaurants
Dresden,Ball- und Brauhaus Watzke,+49 351 85292-0,"Kötzschenbroder Str. 1, 01139 Dresden, Germany",Beer Garden German Breweries,68,4.0,watzke.de/ballhaus.html,https://www.yelp.com/biz/ball-und-brauhaus-watzke-dresden?osq=Restaurants
Dresden,Bella Italia,+49 351 33455806,"Gostritzer Str. 2 a, 01217 Dresden, Germany",Italian Pizza,9,5.0,bellaitalia-dresden.de,https://www.yelp.com/biz/bella-italia-dresden?osq=Restaurants
Dresden,Restaurant Irodion Pallas,+49 351 4671199,"Bienertstr. 55, 01187 Dresden, Germany",Greek,15,4.0,grieche-dresden.de,https://www.yelp.com/biz/restaurant-irodion-pallas-dresden-2?osq=Restaurants
Dresden,Yenidze Kuppelrestaurant,+49 351 4905990,"Weißeritzstr. 3, 01067 Dresden, Germany",German,43,3.5,kuppelrestaurant.de,https://www.yelp.com/biz/yenidze-kuppelrestaurant-dresden?osq=Restaurants
Dresden,Wenzel Prager Bierstuben,+49 351 8042010,"Königstr. 1, 01097 Dresden, Germany",Czech Beer Hall,56,3.5,wenzel-bierstuben.de,https://www.yelp.com/biz/wenzel-prager-bierstuben-dresden-2?osq=Restaurants
Dresden,bean&beluga restaurant,+49 351 44008800,"Bautzner Landstr. 32, 01324 Dresden, Germany",French,33,4.5,bean-and-beluga.de,https://www.yelp.com/biz/bean-und-beluga-restaurant-dresden?osq=Restaurants
Dresden,Kings Bread,+49 351 81061950,"Louisenstr. 58, 01099 Dresden, Germany",Sandwiches Burgers,2,4.5,kingsbread.de,https://www.yelp.com/biz/kings-bread-dresden?osq=Restaurants
Dresden,Genuss-Manu-Faktur®,+49 351 21244985,"Chemnitzer Str. 84, 01187 Dresden, Germany",International,3,4.5,genuss-manu-faktur.de,https://www.yelp.com/biz/genuss-manu-faktur-dresden?osq=Restaurants
Dresden,Lebowski,,"Görlitzer Str. 5, 01099 Dresden, Germany",Bars German,21,4.0,dudes-bar.de,https://www.yelp.com/biz/lebowski-dresden?osq=Restaurants
Dresden,Flinke Pfanne,+49 351 4519040,"Mockritzer Str. 4, 01219 Dresden, Germany",Chinese,6,4.5,,https://www.yelp.com/biz/flinke-pfanne-dresden?osq=Restaurants
Dresden,Tempo Fritz,,"Neumarkt, 01067 Dresden, Germany",Food Stands,,5.0,,https://www.yelp.com/biz/tempo-fritz-dresden?osq=Restaurants
Dresden,L’ art de vie,+49 351 8027300,"An der Dreikönigskirche 1A, 01097 Dresden, Germany",Restaurants,13,4.0,essbar-catering.de,https://www.yelp.com/biz/l-art-de-vie-dresden?osq=Restaurants
Dresden,Café Jähnig,+49 351 4718894,"Geinitzstr. 16, 1217 Dresden, Germany",Ice Cream & Frozen Yogurt German,4,5.0,cafe-jaehnig.de,https://www.yelp.com/biz/caf%C3%A9-j%C3%A4hnig-dresden-2?osq=Restaurants
Dresden,Ladencafé Aha,+49 351 4960673,"Kreuzstr. 7, 01067 Dresden, Germany",Cafes International,45,4.5,ladencafe.de,https://www.yelp.com/biz/ladencaf%C3%A9-aha-dresden?osq=Restaurants
Dresden,Saite,+49 351 8024452,"Seitenstr. 4 B, 01097 Dresden, Germany",Modern European,10,4.0,cafe-saite.de,https://www.yelp.com/biz/saite-dresden?osq=Restaurants
Dresden,Little India,+49 351 32326400,"Louisenstr. 48, 01099 Dresden, Germany",Indian,8,4.5,littleindia-dresden.de,https://www.yelp.com/biz/little-india-dresden-3?osq=Restaurants
Dresden,Ogura,+49 351 8642975,"Located in, Hilton Dresden, An der Frauenkirche 5, 01067 Dresden, Germany",Japanese,32,3.5,ogura-dresden.com,https://www.yelp.com/biz/ogura-dresden-2?osq=Restaurants
Dresden,Marché Mövenpick,+49 351 43899010,"Wiener Platz 4, 01069 Dresden, Germany",Breakfast & Brunch Cafeteria,26,4.0,marche-restaurants.com,https://www.yelp.com/biz/march%C3%A9-m%C3%B6venpick-dresden-2?osq=Restaurants
Dresden,La Casina Rosa,+49 351 8014848,"Alaunstr. 93, 01099 Dresden, Germany",Italian,20,4.5,lacasinarosa.de,https://www.yelp.com/biz/la-casina-rosa-dresden?osq=Restaurants
Dresden,Katy’s Garage,+49 351 6567701,"Alaunstr. 48, 01099 Dresden, Germany",Beer Garden Music Venues,23,4.5,katysgarage.de,https://www.yelp.com/biz/katys-garage-dresden?osq=Restaurants
Dresden,Elements,+49 351 2721696,"Königsbrücker Str. 96, 01099 Dresden, Germany",International,30,4.5,restaurant-elements.de,https://www.yelp.com/biz/elements-dresden-2?osq=Restaurants
Dresden,Burgerlich,+49 351 48249628,"Prager Str. 4, 01069 Dresden, Germany",Burgers,7,3.5,burgerlich.com,https://www.yelp.com/biz/burgerlich-dresden?osq=Restaurants
Dresden,Fischhaus Alberthafen,+49 351 4982110,"Magdeburger Str. 58, 01067 Dresden, Germany",Seafood,33,4.0,fischhaus-alberthafen.de,https://www.yelp.com/biz/fischhaus-alberthafen-dresden?osq=Restaurants
Dresden,Restaurant St. Petersburg,+49 351 5633233,"Hauptstr. 11, 01097 Dresden, Germany",Middle Eastern Russian,13,3.5,st-petersburg-dd.de,https://www.yelp.com/biz/restaurant-st-petersburg-dresden?osq=Restaurants
Dresden,Ocakbaşı,+49 351 81134385,"Eschenstr. 1, 01099 Dresden, Germany",Turkish,16,4.5,tuerkisches-restaurant.com,https://www.yelp.com/biz/ocakba%C5%9F%C4%B1-dresden?osq=Restaurants
Dresden,Fujisan,+49 1512 1565876,"Bodenbacher Str. 120, 01277 Dresden, Germany",Sushi Bars,,5.0,,https://www.yelp.com/biz/fujisan-dresden-2?osq=Restaurants
Dresden,Sher E Punjab,+49 351 48488988,"Wallstr. 5, 01067 Dresden, Germany",Indian,5,4.5,,https://www.yelp.com/biz/sher-e-punjab-dresden?osq=Restaurants
Dresden,Alex,+49 351 40763260,"Schloßstr. 7, 01067 Dresden, Germany",Cafes Bars,29,3.5,dein-alex.de,https://www.yelp.com/biz/alex-dresden?osq=Restaurants
Dresden,Artemis,+49 351 4221744,"Rudolf-Renner-Str. 42, 01159 Dresden, Germany",Greek,13,4.5,,https://www.yelp.com/biz/artemis-dresden?osq=Restaurants
Dresden,Schwerdtner,+49 351 4818342,"Prager Str. 2, 01069 Dresden, Germany",Cafes Bakeries,13,3.5,baeckerei-schwerdtner.de,https://www.yelp.com/biz/schwerdtner-dresden?osq=Restaurants
Dresden,Radeberger Spezialausschank,+49 351 4848660,"Terrassenufer 1, 01067 Dresden, Germany",Eastern German,16,3.5,spezialausschank.pr-server.de,https://www.yelp.com/biz/radeberger-spezialausschank-dresden?osq=Restaurants
Dresden,Restaurant Homage,+49 351 6475547,"Wasaplatz 1, 01219 Dresden, Germany",German,25,4.0,oma-opa.de/homage/info.htm,https://www.yelp.com/biz/restaurant-homage-dresden?osq=Restaurants
Dresden,Schmidt’s,+49 351 8044883,"Moritzburger Weg 67, 01109 Dresden, Germany",Mediterranean,43,4.5,schmidts-dresden.de,https://www.yelp.com/biz/schmidts-dresden-7?osq=Restaurants
Dresden,Feldschlößchen Stammhaus,+49 351 4718855,"Budapesterstr. 32, 01069 Dresden, Germany",German Brasseries,41,3.5,feldschloesschen-stammhaus.de,https://www.yelp.com/biz/feldschl%C3%B6%C3%9Fchen-stammhaus-dresden?osq=Restaurants
Dresden,Cuchi Restaurant,+49 351 8627580,"Wallgäßchen 5, 01097 Dresden, Germany",Pan Asian,31,3.5,cuchi-dresden.de,https://www.yelp.com/biz/cuchi-restaurant-dresden?osq=Restaurants
Dresden,Böhme,+49 162 4263909,"Sebnitzer Str. 11, 01099 Dresden, Germany",German,2,5.0,boehme-restaurant.de,https://www.yelp.com/biz/b%C3%B6hme-dresden?osq=Restaurants
Dresden,MammaMia,+49 351 4976600,"Kreuzstr. 1-3, 01067 Dresden, Germany",Italian,8,4.0,mammamia-dresden.de,https://www.yelp.com/biz/mammamia-dresden?osq=Restaurants
Dresden,Play Off,+49 351 4824633,"Altmarkt Galerie, Webergasse 1a, 01067 Dresden, Germany",Sports Bars Cafes American (Traditional),29,4.0,play-off.tv,https://www.yelp.com/biz/play-off-dresden?osq=Restaurants
Dresden,Cantina Revolucion,+49 179 3259478,"Förstereistr. 3, 01099 Dresden, Germany",Mexican,,5.0,cantina-revolucion.de,https://www.yelp.com/biz/cantina-revolucion-dresden?osq=Restaurants
Dresden,Kaminrestaurant,+49 351 26140,"Located in, Schloßhotel Pillnitz, August-Böckstiegel-Str. 10, 01326 Dresden, Germany",Modern European,9,5.0,dresden-kaminrestaurant.de,https://www.yelp.com/biz/kaminrestaurant-dresden?osq=Restaurants
Dresden,Alexandros,+49 351 48274227,"Großenhainer Str. 35 B, 01097 Dresden, Germany",Greek,14,4.0,alexandros-dresden.de,https://www.yelp.com/biz/alexandros-dresden?osq=Restaurants
Dresden,Pizza Boy,+49 351 8475850,"Hubertusplatz 1, 01129 Dresden, Germany",Food Delivery Services Italian,3,4.5,,https://www.yelp.com/biz/pizza-boy-dresden?osq=Restaurants
Dresden,Chiaveri,+49 351 4960399,"Bernhard-von-Lindenau-Platz 1, 01067 Dresden, Germany",Italian,10,4.0,chiaveri.de,https://www.yelp.com/biz/chiaveri-dresden-2?osq=Restaurants
Dresden,Hierschönessen,+49 351 25652898,"Görlitzer Str. 20, 01099 Dresden, Germany",German,28,4.5,hierschoenessen.de,https://www.yelp.com/biz/hiersch%C3%B6nessen-dresden?osq=Restaurants
Dresden,Genuss-Atelier,+49 351 25028337,"Bautzner Str. 149, 01099 Dresden, Germany",German,4,5.0,genuss-atelier.net,https://www.yelp.com/biz/genuss-atelier-dresden?osq=Restaurants
Dresden,Mikado Friends,+49 351 3158576,"Tolkewitzer Str. 13, 01277 Dresden, Germany",Sushi Bars Vietnamese,2,4.5,mikado-friends.de,https://www.yelp.com/biz/mikado-friends-dresden?osq=Restaurants
Dresden,Bülow’s Bistro,+49 351 80030,"Relais & Châteaux Hotel Bülow Palais, Königstr. 14, 01097 Dresden, Germany",German,3,5.0,buelow-palais.de,https://www.yelp.com/biz/b%C3%BClows-bistro-dresden?osq=Restaurants
Dresden,Espitas,+49 351 2163944,"Bodenbacherstr. 26 B, 01277 Dresden, Germany",Mexican,36,3.5,espitas.de,https://www.yelp.com/biz/espitas-dresden?osq=Restaurants
Dresden,Ararat,+49 351 4244308,"Pennricher Str. 27, 01157 Dresden, Germany",Kebab Fast Food,2,5.0,,https://www.yelp.com/biz/ararat-dresden-4?osq=Restaurants
Dresden,Madness,+49 351 4483835,"Louisenstr. 20, 01099 Dresden, Germany",Pubs Cafes Cocktail Bars,11,4.5,madness-dresden.de,https://www.yelp.com/biz/madness-dresden?osq=Restaurants
Dresden,La Campagnola,+49 351 3141023,"Friedrich-Wieck-Str. 45, 01326 Dresden, Germany",Italian,11,4.5,lacampagnola.de,https://www.yelp.com/biz/la-campagnola-dresden-2?osq=Restaurants
Dresden,Restaurant Wohnstube,+49 351 501200,"Located in, Hyperion Hotel Dresden am Schloss, Schlossstr. 16, 01067 Dresden, Germany",German,,4.0,h-hotels.com/de,https://www.yelp.com/biz/restaurant-wohnstube-dresden?osq=Restaurants
Dresden,Dschingiskhan,+49 351 4845410,"Wiener Platz 9-10, 01069 Dresden, Germany",Pan Asian,22,3.0,dschingiskhan.by-host.de,https://www.yelp.com/biz/dschingiskhan-dresden?osq=Restaurants
Dresden,New York Bagel Bar,+49 351 4841739,"Prager Str. 10, 01069 Dresden, Germany",Bagels Cafes American (Traditional),10,4.0,new-york-bagels.com,https://www.yelp.com/biz/new-york-bagel-bar-dresden?osq=Restaurants
Dresden,Ibras,,"Louisenstr. 36, 01099 Dresden, Germany",African Middle Eastern,2,4.0,,https://www.yelp.com/biz/ibras-dresden?osq=Restaurants
Dresden,Torwirtschaft,+49 351 4595200,"Lennestr. 11, 01069 Dresden, Germany",Beer Garden German,16,3.5,torwirtschaft-dresden.de,https://www.yelp.com/biz/torwirtschaft-dresden?osq=Restaurants
Dresden,Max Dresden,+49 351 5635996,"Louisenstr. 65, 01099 Dresden, Germany",Bars Breakfast & Brunch International,42,4.0,max-dresden.de/max-neustadt,https://www.yelp.com/biz/max-dresden-dresden-2?osq=Restaurants
Dresden,Soy’s Sushi,+49 351 81088070152,"Alaunstr. 47, 01099 Dresden, Germany",Karaoke Sushi Bars,14,4.0,soyssushi1.de,https://www.yelp.com/biz/soys-sushi-dresden-2?osq=Restaurants
Dresden,Maron,+49 351 811770,"Forststr. 22, 01099 Dresden, Germany",International Eastern German,,4.0,das-nichtraucherhotel.de,https://www.yelp.com/biz/maron-dresden?osq=Restaurants
Dresden,Villandry,+49 351 8996724,"Jordanstr. 8, 01099 Dresden, Germany",International Cooking Classes Mediterranean,47,4.0,villandry.de,https://www.yelp.com/biz/villandry-dresden-3?osq=Restaurants
Dresden,Babos Dönerpoint,+49 1520 5939612,"Schlesischer Platz 1, 01097 Dresden, Germany",Kebab Turkish,2,4.5,babos-dresden.de,https://www.yelp.com/biz/babos-d%C3%B6nerpoint-dresden-3?osq=Restaurants
Dresden,Fu Long,+49 351 32749917,"Ammonstr. 72, 01067 Dresden, Germany",Pan Asian,2,4.0,wtc-dresden.de,https://www.yelp.com/biz/fu-long-dresden?osq=Restaurants
Dresden,Ingrids Stübchen,,"Reisewitzer Str. 15, 01159 Dresden, Germany",German,,4.0,wikimapia.org/8920907/de/Ingr…,https://www.yelp.com/biz/ingrids-st%C3%BCbchen-dresden?osq=Restaurants
Dresden,Asia-Haus,+49 351 49768434,"Sternplatz 1, 01067 Dresden, Germany",Vietnamese Thai Pan Asian,2,4.5,,https://www.yelp.com/biz/asia-haus-dresden?osq=Restaurants
Dresden,Baguetterie,+49 351 2086781,"Oschatzer Str. 27, 01127 Dresden, Germany",Bistros,6,5.0,,https://www.yelp.com/biz/baguetterie-dresden?osq=Restaurants
Dresden,China Restaurant Sonne,+49 351 8112226,"Leipziger Str. 58, 01127 Dresden, Germany",Restaurants,24,3.5,china-restaurant-sonne.de,https://www.yelp.com/biz/china-restaurant-sonne-dresden?osq=Restaurants
Dresden,Kochart Catering,+49 1577 2992973,"Stöckelstr. 100, 01127 Dresden, Germany",Restaurants Caterers,,5.0,kochart-catering.de,https://www.yelp.com/biz/kochart-catering-dresden?osq=Restaurants
Dresden,Alte Schmiede,+49 351 4272658,"Alte Meißner Landstr. 36, 01157 Dresden, Germany",German,7,4.5,alte-schmiede-dresden.de,https://www.yelp.com/biz/alte-schmiede-dresden?osq=Restaurants
Dresden,Classico Italiano,+49 351 4977038,"Frauenkirche 20, 01067 Dresden, Germany",Italian,50,4.0,classico-italiano.de,https://www.yelp.com/biz/classico-italiano-dresden?osq=Restaurants
